@relation compiledtraffic
@attribute sa numeric
@attribute sb numeric
@attribute sc numeric
@attribute sd numeric
@attribute se numeric
@attribute sf numeric
@attribute sg numeric
@attribute sh numeric
@attribute si numeric
@attribute sj numeric
@attribute sk numeric
@attribute sl numeric
@attribute sm numeric
@attribute Sa numeric
@attribute Sb numeric
@attribute Sc numeric
@attribute Sd numeric
@attribute Se numeric
@attribute Sf numeric
@attribute Sg numeric
@attribute Sh numeric
@attribute Si numeric
@attribute Sj numeric
@attribute Sk numeric
@attribute Sl numeric
@attribute Sm numeric
@attribute Sn numeric
@attribute So numeric
@attribute Sp numeric
@attribute Sq numeric
@attribute Sr numeric
@attribute Ss numeric
@attribute St numeric
@attribute Su numeric
@attribute Sv numeric
@attribute Sx numeric
@attribute Sz numeric
@attribute ga numeric
@attribute gb numeric
@attribute gc numeric
@attribute gd numeric
@attribute ge numeric
@attribute gf numeric
@attribute gg {01:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute gh {00:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute gi {0x000077b7, 0x000088b8}
@attribute gj numeric
@attribute gk {0x00003002, 0x00003001}
@attribute gl numeric
@attribute gm {0x7101, 0x8100}
@attribute gn {LD/LLN0$IntLockB, LD/LLN0$GO$gcbA}
@attribute go {LD/LLN0$IntLockA, AA1C1Q01A1LD0/LLN0$InterlockingC}
@attribute gp {InterlockingF, InterlockingA}
@attribute gq {TRUE, FALSE}
@attribute gr numeric
@attribute gs {TRUE, FALSE}
@attribute gt numeric
@attribute gu numeric
@attribute pp {SV, GOOSE}
@attribute Ga numeric
@attribute Gb numeric
@attribute Gc numeric
@attribute Gd numeric
@attribute Ge numeric
@attribute Gf numeric
@attribute Gg numeric
@attribute Sy numeric
@attribute Gi numeric
@attribute SG numeric
@attribute @class {N, A}
@data
3851.7222,-0.045416635,-0.026007662,0.06892394,-0.081172496,0.029461354,0.05464219,-0.050557055,0.09537991,-0.044842154,-0.050904658,0.09280922,-0.041897565,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.007857968750158761,A
3851.7224,-0.04064327,-0.029985901,0.06813463,-0.07870843,0.021374578,0.06011921,-0.05678406,0.09492951,-0.038151808,-0.056732994,0.092180066,-0.035432853,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.008102109375158761,A
3851.7227,-0.036082193,-0.03329624,0.06685705,-0.0757502,0.0128947375,0.06539622,-0.06262401,0.093886405,-0.031256575,-0.062176723,0.09100207,-0.028805219,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.008346250000158761,A
3851.723,-0.031462863,-0.036605556,0.06547662,-0.07298142,0.004963991,0.070256725,-0.06809463,0.092303686,-0.02419203,-0.06730779,0.08925226,-0.021918101,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.008590390625158761,A
3851.7231,-0.027561273,-0.03955697,0.06454103,-0.07005683,-0.0026429624,0.07467631,-0.07310432,0.09009627,-0.01697113,-0.072063655,0.086974785,-0.01488519,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.008834531250158761,A
3851.7231,-0.024225688,-0.04199389,0.06371253,-0.06628977,-0.010543608,0.078676924,-0.07765504,0.08728629,-0.00960855,-0.076420255,0.084192164,-0.0077527496,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.008834531250158761,A
3851.7234,-0.020985259,-0.044158306,0.062725015,-0.0622237,-0.018761711,0.08278305,-0.08172174,0.08394287,-0.002201779,-0.08035544,0.0808951,-5.2457204E-4,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.009078671875158761,A
3851.7236,-0.017214919,-0.046356373,0.06128014,-0.057218038,-0.027828587,0.08686999,-0.085367106,0.08010065,0.005277142,-0.08376557,0.077014364,0.006761964,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.009322812500158761,A
3851.7239,-0.012832717,-0.04870602,0.05950667,-0.051222213,-0.037144374,0.09019406,-0.08851703,0.07575915,0.012756711,-0.08666783,0.07256777,0.0141086485,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.009566953125158761,A
3851.724,-0.008426202,-0.050546546,0.057173263,-0.04489971,-0.046020895,0.09266338,-0.09109643,0.07095103,0.02013607,-0.0891202,0.067674495,0.021455644,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.009811093750158761,A
3851.7244,-0.0036797624,-0.052007683,0.054112628,-0.038330603,-0.05422849,0.09405799,-0.093161896,0.06566925,0.027472336,-0.09104762,0.062414225,0.028648565,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.010055234375158761,A
3851.7246,2.84872E-4,-0.052132115,0.05042346,-0.031572685,-0.062067423,0.094906,-0.094676636,0.059919987,0.034732543,-0.09242511,0.0567672,0.0356722,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.010299375000158761,A
3851.7246,0.0036422918,-0.05116515,0.04617542,-0.02486737,-0.06921335,0.09510513,-0.09561903,0.05376981,0.041821163,-0.09323367,0.050748143,0.042496115,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.010299375000158761,A
3851.7249,0.007023313,-0.049888752,0.04154266,-0.018012607,-0.07623105,0.09503345,-0.09602614,0.047318265,0.048676666,-0.093461424,0.04441316,0.049057182,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.010543515625158761,A
3851.725,0.010468397,-0.049021777,0.03731503,-0.010940465,-0.08318475,0.09471787,-0.09586765,0.040593255,0.055236775,-0.09312919,0.0377419,0.055395246,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.010787656250158761,A
3851.7253,0.014185938,-0.048302293,0.03306743,-0.0035237586,-0.08962474,0.09359443,-0.095072776,0.033557825,0.06147203,-0.09230409,0.0308866,0.06142272,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.011031796875158761,A
3851.7256,0.018078815,-0.047336895,0.028464653,0.0041983332,-0.09572188,0.0918279,-0.093668714,0.026306238,0.06731533,-0.09095082,0.02387173,0.067084625,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.011275937500158761,A
3851.7258,0.022205481,-0.045866698,0.023109283,0.012418759,-0.10164816,0.089448266,-0.09162707,0.018877706,0.07269934,-0.08899651,0.016691096,0.07231265,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.011520078125158761,A
3851.726,0.026135093,-0.043458346,0.017044904,0.021289598,-0.10726089,0.0861152,-0.08905324,0.01129134,0.07770954,-0.08641137,0.009313112,0.07710772,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.011764218750158761,A
3851.726,0.029932395,-0.040227514,0.010255301,0.030544586,-0.11188785,0.08136565,-0.085965,0.003746046,0.0821726,-0.08314541,0.00180199,0.08135442,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.011764218750158761,A
3851.7263,0.033918265,-0.036805,0.0030547013,0.03950988,-0.11565383,0.07590494,-0.0823154,-0.003802862,0.086078234,-0.07934353,-0.0057075545,0.08506821,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.012008359375158761,A
3851.7266,0.037363227,-0.03308909,-0.0038906229,0.047899645,-0.11874573,0.07027938,-0.078122765,-0.011369519,0.08945898,-0.07500379,-0.013164207,0.08819178,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.012252500000158761,A
3851.7268,0.039658118,-0.028577436,-0.010529551,0.05579923,-0.12083151,0.06418088,-0.0733913,-0.018912498,0.09228067,-0.07023535,-0.020495273,0.09074997,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.012496640625158761,A
3851.727,0.04068391,-0.023764146,-0.016231569,0.06350451,-0.12266953,0.05808044,-0.06810905,-0.026357366,0.09444962,-0.06503506,-0.02760554,0.09265597,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.012740781250158761,A
3851.7273,0.041006736,-0.018966122,-0.021256652,0.070939295,-0.12421044,0.05209236,-0.06243933,-0.033614937,0.09604604,-0.05934696,-0.034576815,0.09393493,0.0,8.739514299804796E-5,0.0,-1.2062478698737777E-4,0.0,2.823209764812873E-5,0.0,-3.6561632157372514E-5,0.0,4.228702481512414E-5,0.0,-9.616084746255638E-7,0.0,-3.498197585827256E-5,0.0,-1.0752680921655156E-5,0.0,4.568666123816456E-5,0.0,4.575547774976485E-5,0.0,-8.2577727926747E-6,0.0,4.575547774976485E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.012984921875158761,A
3851.7275,0.041391496,-0.014150554,-0.026333317,0.07803799,-0.12507784,0.045802318,-0.05633941,-0.04066256,0.096996,-0.053298153,-0.041361075,0.09466774,0.0,-3.680364118352486E-5,0.0,7.042260077128049E-5,0.0,-4.233862341607164E-5,0.0,7.523593370706294E-5,0.0,-1.2428629776373157E-4,0.0,5.747621165141936E-5,0.0,-2.5654647686224052E-5,0.0,-1.3727792946838235E-5,0.0,3.9393215274685645E-5,0.0,3.821010254512203E-5,0.0,-1.9247840157277096E-5,0.0,3.821010254512203E-5,3851.70631,3851.71431,3,3600,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.0039999999999054126, 0.0, 0.007999999999810825, 0.013229062500158761,A
