@relation compiledtraffic
@attribute sa numeric
@attribute sb numeric
@attribute sc numeric
@attribute sd numeric
@attribute se numeric
@attribute sf numeric
@attribute sg numeric
@attribute sh numeric
@attribute si numeric
@attribute sj numeric
@attribute sk numeric
@attribute sl numeric
@attribute sm numeric
@attribute Sa numeric
@attribute Sb numeric
@attribute Sc numeric
@attribute Sd numeric
@attribute Se numeric
@attribute Sf numeric
@attribute Sg numeric
@attribute Sh numeric
@attribute Si numeric
@attribute Sj numeric
@attribute Sk numeric
@attribute Sl numeric
@attribute Sm numeric
@attribute Sn numeric
@attribute So numeric
@attribute Sp numeric
@attribute Sq numeric
@attribute Sr numeric
@attribute Ss numeric
@attribute St numeric
@attribute Su numeric
@attribute Sv numeric
@attribute Sx numeric
@attribute Sz numeric
@attribute ga numeric
@attribute gb numeric
@attribute gc numeric
@attribute gd numeric
@attribute ge numeric
@attribute gf numeric
@attribute gg {01:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute gh {00:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC}
@attribute gi {0x000077b7, 0x000088b8}
@attribute gj numeric
@attribute gk {0x00003002, 0x00003001}
@attribute gl numeric
@attribute gm {0x7101, 0x8100}
@attribute gn {LD/LLN0$IntLockB, LD/LLN0$GO$gcbA}
@attribute go {LD/LLN0$IntLockA, AA1C1Q01A1LD0/LLN0$InterlockingC}
@attribute gp {InterlockingF, InterlockingA}
@attribute gq {TRUE, FALSE}
@attribute gr numeric
@attribute gs {TRUE, FALSE}
@attribute gt numeric
@attribute gu numeric
@attribute pp {SV, GOOSE}
@attribute Ga numeric
@attribute Gb numeric
@attribute Gc numeric
@attribute Gd numeric
@attribute Ge numeric
@attribute Gf numeric
@attribute Gg numeric
@attribute Sy numeric
@attribute Gi numeric
@attribute SG numeric
@attribute @class@ {N, A}
@data
2308.103,-0.058148343,-0.014512751,0.07058929,-0.082730606,0.11953636,-0.03470607,0.028035628,0.0646936,-0.09271562,0.024990702,0.064828835,-0.0898227,0.0,-1.4591084794801645E-4,0.0,3.2772924640767087E-6,0.0,1.4242247020490595E-4,0.0,1.565990738754408E-4,0.0,2.466540371415249E-5,0.0,-1.8094942942070702E-4,0.0,2.0713411629458278E-5,0.0,-7.64838483036101E-6,0.0,-1.3054570587200942E-5,0.0,-1.7652284753921776E-5,0.0,-2.1013638757949593E-6,0.0,-1.7652284753921776E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.0864373437498216,N
2308.1033,-0.054363996,-0.02107145,0.073309906,-0.08734752,0.1169809,-0.027496066,0.020785648,0.069782495,-0.090557374,0.017870499,0.069657564,-0.08753008,0.0,-1.4591084794801645E-4,0.0,3.2772924640767087E-6,0.0,1.4242247020490595E-4,0.0,1.565990738754408E-4,0.0,2.466540371415249E-5,0.0,-1.8094942942070702E-4,0.0,2.0713411629458278E-5,0.0,-7.64838483036101E-6,0.0,-1.3054570587200942E-5,0.0,-1.7652284753921776E-5,0.0,-2.1013638757949593E-6,0.0,-1.7652284753921776E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.0866814843748216,N
2308.1035,-0.050206758,-0.027483083,0.075526625,-0.09148284,0.11387824,-0.020229958,0.013493105,0.07440179,-0.08788718,0.0107228365,0.074018426,-0.08474238,0.0,-1.4591084794801645E-4,0.0,3.2772924640767087E-6,0.0,1.4242247020490595E-4,0.0,1.565990738754408E-4,0.0,2.466540371415249E-5,0.0,-1.8094942942070702E-4,0.0,2.0713411629458278E-5,0.0,-7.64838483036101E-6,0.0,-1.3054570587200942E-5,0.0,-1.7652284753921776E-5,0.0,-2.1013638757949593E-6,0.0,-1.7652284753921776E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.0869256249998216,N
2308.1038,-0.045729067,-0.033705253,0.077247016,-0.09511011,0.11026464,-0.012969623,0.006202342,0.078532085,-0.084729426,0.0035951526,0.077890545,-0.08148613,0.0,-1.4591084794801645E-4,0.0,3.2772924640767087E-6,0.0,1.4242247020490595E-4,0.0,1.565990738754408E-4,0.0,2.466540371415249E-5,0.0,-1.8094942942070702E-4,0.0,2.0713411629458278E-5,0.0,-7.64838483036101E-6,0.0,-1.3054570587200942E-5,0.0,-1.7652284753921776E-5,0.0,-2.1013638757949593E-6,0.0,-1.7652284753921776E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.0871697656248216,N
2308.104,-0.040998586,-0.039662015,0.07845752,-0.098213635,0.106186904,-0.005784864,-0.001049329,0.082160845,-0.08110878,-0.0034671507,0.08125901,-0.07779132,0.0,-1.4591084794801645E-4,0.0,3.2772924640767087E-6,0.0,1.4242247020490595E-4,0.0,1.565990738754408E-4,0.0,2.466540371415249E-5,0.0,-1.8094942942070702E-4,0.0,2.0713411629458278E-5,0.0,-7.64838483036101E-6,0.0,-1.3054570587200942E-5,0.0,-1.7652284753921776E-5,0.0,-2.1013638757949593E-6,0.0,-1.7652284753921776E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.0874139062498216,N
2308.1042,-0.03606014,-0.0452799,0.07912873,-0.100754574,0.10165702,0.0012678117,-0.008223348,0.085275605,-0.07705136,-0.010425941,0.08411556,-0.07368778,0.0,-1.4591084794801645E-4,0.0,3.2772924640767087E-6,0.0,1.4242247020490595E-4,0.0,1.565990738754408E-4,0.0,2.466540371415249E-5,0.0,-1.8094942942070702E-4,0.0,2.0713411629458278E-5,0.0,-7.64838483036101E-6,0.0,-1.3054570587200942E-5,0.0,-1.7652284753921776E-5,0.0,-2.1013638757949593E-6,0.0,-1.7652284753921776E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.0876580468748216,N
2308.1042,-0.03093349,-0.050539847,0.07926272,-0.10276559,0.09674273,0.008151957,-0.015277261,0.0878653,-0.07258844,-0.017245356,0.08645383,-0.069205396,0.0,-1.4591084794801645E-4,0.0,3.2772924640767087E-6,0.0,1.4242247020490595E-4,0.0,1.565990738754408E-4,0.0,2.466540371415249E-5,0.0,-1.8094942942070702E-4,0.0,2.0713411629458278E-5,0.0,-7.64838483036101E-6,0.0,-1.3054570587200942E-5,0.0,-1.7652284753921776E-5,0.0,-2.1013638757949593E-6,0.0,-1.7652284753921776E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.0876580468748216,N
2308.1045,-0.02569691,-0.05540046,0.078898646,-0.104300335,0.09151219,0.014856454,-0.022171805,0.08992244,-0.067751996,-0.023897521,0.08827288,-0.06437111,0.0,-1.4591084794801645E-4,0.0,3.2772924640767087E-6,0.0,1.4242247020490595E-4,0.0,1.565990738754408E-4,0.0,2.466540371415249E-5,0.0,-1.8094942942070702E-4,0.0,2.0713411629458278E-5,0.0,-7.64838483036101E-6,0.0,-1.3054570587200942E-5,0.0,-1.7652284753921776E-5,0.0,-2.1013638757949593E-6,0.0,-1.7652284753921776E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.0879021874998216,N
2308.1047,-0.020448288,-0.059831902,0.07810371,-0.10537743,0.08598784,0.02138589,-0.02887297,0.091446005,-0.06257509,-0.030358037,0.089576334,-0.05921316,0.0,-1.4591084794801645E-4,0.0,3.2772924640767087E-6,0.0,1.4242247020490595E-4,0.0,1.565990738754408E-4,0.0,2.466540371415249E-5,0.0,-1.8094942942070702E-4,0.0,2.0713411629458278E-5,0.0,-7.64838483036101E-6,0.0,-1.3054570587200942E-5,0.0,-1.7652284753921776E-5,0.0,-2.1013638757949593E-6,0.0,-1.7652284753921776E-5,2308.01659,2308.01659,3077,2245,0, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, -8, 0, -8, -8, 1000.0, 0.0, 0.0, 0.0881463281248216,N
3463.6887,-0.0492555,-0.037636694,0.083393894,-0.1037066,0.049983483,0.05611229,-0.049853213,0.09664672,-0.046863712,-0.049460936,0.094036676,-0.04462925,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.04941070312497686,A
3463.689,-0.043009367,-0.04233525,0.08199105,-0.100727476,0.04182772,0.061162148,-0.05673739,0.096462384,-0.039803553,-0.056276713,0.09377458,-0.037566885,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.04965484374997686,A
3463.6892,-0.036533974,-0.047107507,0.08069167,-0.09542913,0.032896083,0.0647256,-0.06311808,0.09562712,-0.032597344,-0.06259985,0.09284109,-0.03031955,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.04989898437497686,A
3463.6895,-0.031188268,-0.050668534,0.079399,-0.08905821,0.023553161,0.06774741,-0.06898348,0.094130255,-0.025237164,-0.06838976,0.09127914,-0.022970662,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05014312499997686,A
3463.6897,-0.024395768,-0.055155087,0.07755035,-0.08173511,0.013935003,0.07013693,-0.07431021,0.09197103,-0.017746601,-0.07354629,0.08903626,-0.015564686,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05038726562497686,A
3463.69,-0.017024852,-0.059585553,0.07490336,-0.07391045,0.003563183,0.072763264,-0.079246275,0.089251935,-0.010076392,-0.07785651,0.08613389,-0.008335701,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05063140624997686,A
3463.69,-0.011803552,-0.062456205,0.07269184,-0.06636598,-0.0065935967,0.07519835,-0.08364071,0.085971564,-0.0023780323,-0.08163264,0.082627304,-0.0010210951,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05063140624997686,A
3463.6902,-0.007636974,-0.06453949,0.07075129,-0.059052337,-0.01625629,0.07717668,-0.08743525,0.08213386,0.005279939,-0.08505422,0.07866611,0.006388992,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05087554687497686,A
3463.6904,-0.0049298187,-0.06544579,0.06902753,-0.053015072,-0.024768189,0.07922107,-0.0906396,0.07776379,0.012885615,-0.087873,0.07411757,0.013780025,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05111968749997686,A
3463.6907,-0.0041283686,-0.06501926,0.067730814,-0.047968525,-0.03216433,0.08126008,-0.09319208,0.07286462,0.020364538,-0.09027107,0.06918271,0.021133581,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05136382812497686,A
3463.691,-0.0032252327,-0.064026855,0.06569827,-0.041764423,-0.039748788,0.08252519,-0.09514942,0.06748578,0.02771963,-0.092233256,0.0639184,0.028377002,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05160796874997686,A
3463.6912,-0.0014723751,-0.063238256,0.06316109,-0.034893412,-0.047329344,0.083224356,-0.096606426,0.06173416,0.034936506,-0.093658514,0.058291566,0.035442837,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05185210937497686,A
3463.6914,9.919261E-4,-0.06211042,0.059817042,-0.027097983,-0.055211484,0.0832102,-0.09752126,0.055594895,0.041985385,-0.09457794,0.052339938,0.042321417,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05209624999997686,A
3463.6917,0.0051320177,-0.06127284,0.055190016,-0.018430829,-0.06310768,0.08225054,-0.0978943,0.04917726,0.048761148,-0.09501288,0.0461074,0.04899002,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05234039062497686,A
3463.6917,0.009773763,-0.060529258,0.050144255,-0.010157938,-0.0705267,0.08112015,-0.09762853,0.04244326,0.055208184,-0.094915986,0.039585367,0.05540618,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05234039062497686,A
3463.692,0.0135669,-0.05912949,0.04513492,-0.0014833878,-0.077356726,0.07908858,-0.09686787,0.03547132,0.061396543,-0.09415582,0.032787286,0.06141689,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05258453124997686,A
3463.6921,0.016520837,-0.05707341,0.040144287,0.0076480885,-0.08385353,0.07627501,-0.09559731,0.02830468,0.06726949,-0.09271026,0.02572825,0.067002416,0.0,-2.1481044605309307E-4,0.0,1.1026086980336913E-4,0.0,1.0332472906782186E-4,0.0,2.815420906614463E-4,0.0,-1.5755703194031412E-4,0.0,-1.2331673261201104E-4,0.0,-5.2869471574013005E-6,0.0,-3.120793647326536E-5,0.0,3.6680148895129605E-5,0.0,3.956095417834149E-5,0.0,-2.697484293889829E-5,0.0,3.956095417834149E-5,3463.60631,3463.63931,4,3031,1, 261, 01:a0:f4:08:2f:77, 00:a0:f4:08:2f:77, 0x000088b8, 11000, 0x00003001, 247, 0x8100, LD/LLN0$GO$gcbA, LD/LLN0$IntLockA, InterlockingA, FALSE, 1, FALSE, 25, 247, GOOSE,0, 1, 0, 0, 0, 0, 0.02500000000009095, 0.0, 0.032999999999901775, 0.05282867187497686,A
